IdVenda,DataMovimentacao,NomeLocal,IdMercadoria,NomeMercadoria,Grupo,Receita,Custo,Qtde.
19274613,10/7/2024,LOJA A,301,Produto 430,Grupo 8,"R$ 2,17","R$ 1,19",1
19274613,10/7/2024,LOJA A,448,Produto 929,Grupo 5,"R$ 1,83","R$ 1,07",1
19274698,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19274726,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19274748,10/7/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 2,01",1
19274772,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 20,83","R$ 19,68",3
19274803,10/7/2024,LOJA A,3133,Produto 1933,Grupo 3,"R$ 7,99","R$ 4,81",4
19274815,10/7/2024,LOJA B,3399,Produto 608,Grupo 5,"R$ 1,83","R$ 1,08",1
19274815,10/7/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 0,50","R$ 0,36",1
19274963,10/7/2024,LOJA A,1757,Produto 1743,Grupo 4,"R$ 2,67","R$ 2,52",1
19275199,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 8,67","R$ 8,19",4
19275286,10/7/2024,LOJA B,1834,Produto 20,Grupo 3,"R$ 3,66","R$ 2,04",1
19275338,10/7/2024,LOJA A,1091,Produto 3619,Grupo 16,"R$ 8,33","R$ 6,63",1
19275647,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19275865,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19275901,10/7/2024,LOJA A,10230,Produto 477,Grupo 10,"R$ 2,00","R$ 0,89",1
19275962,10/7/2024,LOJA A,1955,Produto 183,Grupo 5,"R$ 0,83","R$ 0,39",1
19275962,10/7/2024,LOJA A,4885,Produto 1461,Grupo 5,"R$ 1,17","R$ 0,59",1
19276025,10/7/2024,LOJA A,1867,Produto 1769,Grupo 4,"R$ 3,66","R$ 0,69",1
19276042,10/7/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 4,33","R$ 4,02",2
19276081,10/7/2024,LOJA A,74,Produto 198,Grupo 4,"R$ 4,17","R$ 3,86",1
19276154,10/7/2024,LOJA B,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,27",1
19276265,10/7/2024,LOJA B,128,Produto 9,Grupo 3,"R$ 1,66","R$ 0,87",1
19276376,10/7/2024,LOJA B,3036,Produto 243,Grupo 6,"R$ 4,00","R$ 2,30",1
19276437,10/7/2024,LOJA B,7040,Produto 475,Grupo 1,"R$ 1,33","R$ 0,65",1
19276437,10/7/2024,LOJA B,10666,Produto 4329,Grupo 1,"R$ 1,50","R$ 0,85",1
19276485,10/7/2024,LOJA A,1757,Produto 1743,Grupo 4,"R$ 2,67","R$ 2,52",1
19276494,10/7/2024,LOJA A,1580,Produto 305,Grupo 18,"R$ 4,33","R$ 2,21",1
19276504,10/7/2024,LOJA B,3213,Produto 138,Grupo 7,"R$ 2,27","R$ 1,50",1
19276504,10/7/2024,LOJA B,1743,Produto 237,Grupo 6,"R$ 0,56","R$ 0,47",1
19276510,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19276531,10/7/2024,LOJA B,9529,Produto 537,Grupo 7,"R$ 2,67","R$ 1,50",1
19276538,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19276540,10/7/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19276612,10/7/2024,LOJA A,3213,Produto 138,Grupo 7,"R$ 2,83","R$ 1,50",1
19276612,10/7/2024,LOJA A,2024,Produto 1364,Grupo 9,"R$ 2,33","R$ 1,50",1
19276633,10/7/2024,LOJA B,3171,Produto 37,Grupo 3,"R$ 4,50","R$ 2,51",1
19276716,10/7/2024,LOJA A,1892,Produto 1097,Grupo 8,"R$ 2,17","R$ 1,19",1
19276716,10/7/2024,LOJA A,301,Produto 430,Grupo 8,"R$ 2,17","R$ 1,19",1
19276716,10/7/2024,LOJA A,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,21",1
19276740,10/7/2024,LOJA B,3216,Produto 175,Grupo 7,"R$ 2,67","R$ 1,50",1
19276740,10/7/2024,LOJA B,3490,Produto 5444,Grupo 9,"R$ 3,00","R$ 2,04",1
19276758,10/7/2024,LOJA A,5278,Produto 5445,Grupo 1,"R$ 3,00","R$ 1,66",2
19276792,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19276802,10/7/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 6,17","R$ 5,83",2
19276910,10/7/2024,LOJA A,248,Produto 455,Grupo 6,"R$ 3,00","R$ 1,76",1
19277424,10/7/2024,LOJA A,1223,Produto 1279,Grupo 16,"R$ 8,33","R$ 6,63",1
19277441,10/7/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 2,01",1
19277456,10/7/2024,LOJA B,4973,Produto 442,Grupo 10,"R$ 3,83","R$ 2,33",1
19277487,10/7/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,22",1
19277556,10/7/2024,LOJA A,3212,Produto 350,Grupo 7,"R$ 2,50","R$ 1,50",1
19277556,10/7/2024,LOJA A,1470,Produto 323,Grupo 16,"R$ 2,66","R$ 1,97",1
19277556,10/7/2024,LOJA A,1740,Produto 2584,Grupo 9,"R$ 2,17","R$ 1,17",1
19277632,10/7/2024,LOJA A,3378,Produto 5456,Grupo 17,"R$ 6,33","R$ 4,77",1
19277660,10/7/2024,LOJA B,1952,Produto 887,Grupo 3,"R$ 5,99","R$ 3,33",2
19277660,10/7/2024,LOJA B,1856,Produto 364,Grupo 5,"R$ 2,33","R$ 1,30",2
19277660,10/7/2024,LOJA B,1786,Produto 5459,Grupo 5,"R$ 1,17","R$ 0,65",1
19277665,10/7/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,11",1
19277665,10/7/2024,LOJA A,1842,Produto 510,Grupo 4,"R$ 2,83","R$ 1,58",1
19277718,10/7/2024,LOJA B,3213,Produto 138,Grupo 7,"R$ 2,27","R$ 1,50",1
19277718,10/7/2024,LOJA B,1743,Produto 237,Grupo 6,"R$ 0,56","R$ 0,47",1
19277718,10/7/2024,LOJA B,10619,Produto 1234,Grupo 9,"R$ 2,33","R$ 1,25",1
19277808,10/7/2024,LOJA B,1797,Produto 990,Grupo 5,"R$ 1,17","R$ 0,65",1
19277808,10/7/2024,LOJA B,334,Produto 108,Grupo 5,"R$ 0,83","R$ 0,39",1
19277808,10/7/2024,LOJA B,8564,Produto 254,Grupo 18,"R$ 4,33","R$ 2,21",1
19277848,10/7/2024,LOJA A,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,74",1
19277848,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19277862,10/7/2024,LOJA A,1685,Produto 292,Grupo 4,"R$ 4,00","R$ 3,68",1
19277931,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 4,33","R$ 4,09",2
19277960,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 11,00","R$ 10,39",3
19277980,10/7/2024,LOJA A,3133,Produto 1933,Grupo 3,"R$ 2,00","R$ 1,20",1
19278077,10/7/2024,LOJA B,7453,Produto 340,Grupo 16,"R$ 2,67","R$ 1,87",2
19278206,10/7/2024,LOJA B,6326,Produto 1732,Grupo 5,"R$ 3,00","R$ 1,99",1
19278206,10/7/2024,LOJA B,10236,Produto 452,Grupo 4,"R$ 2,67","R$ 2,52",1
19278206,10/7/2024,LOJA B,4885,Produto 1461,Grupo 5,"R$ 1,17","R$ 0,54",1
19278227,10/7/2024,LOJA B,1962,Produto 61,Grupo 3,"R$ 6,67","R$ 4,51",3
19278269,10/7/2024,LOJA A,8491,Produto 5479,Grupo 15,"R$ 2,33","R$ 1,14",1
19278382,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19278528,10/7/2024,LOJA B,2057,Produto 380,Grupo 3,"R$ 2,00","R$ 1,11",1
19278570,10/7/2024,LOJA B,2057,Produto 380,Grupo 3,"R$ 2,00","R$ 1,11",1
19278650,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19278758,10/7/2024,LOJA B,1973,Produto 24,Grupo 3,"R$ 6,66","R$ 4,08",2
19278831,10/7/2024,LOJA B,1952,Produto 887,Grupo 3,"R$ 3,00","R$ 1,67",1
19278837,10/7/2024,LOJA A,1869,Produto 1185,Grupo 14,"R$ 2,67","R$ 1,50",1
19278865,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19279007,10/7/2024,LOJA B,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19279008,10/7/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
19279029,10/7/2024,LOJA A,1835,Produto 156,Grupo 10,"R$ 1,33","R$ 0,44",1
19279197,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19279336,10/7/2024,LOJA B,3213,Produto 138,Grupo 7,"R$ 2,27","R$ 1,50",1
19279336,10/7/2024,LOJA B,3399,Produto 608,Grupo 5,"R$ 1,83","R$ 1,08",1
19279336,10/7/2024,LOJA B,1743,Produto 237,Grupo 6,"R$ 0,56","R$ 0,47",1
19279336,10/7/2024,LOJA B,4578,Produto 637,Grupo 6,"R$ 1,66","R$ 0,66",1
19279361,10/7/2024,LOJA B,3199,Produto 1019,Grupo 6,"R$ 1,00","R$ 0,44",1
19279532,10/7/2024,LOJA B,4973,Produto 442,Grupo 10,"R$ 7,67","R$ 4,67",2
19279736,10/7/2024,LOJA B,1970,Produto 137,Grupo 4,"R$ 4,33","R$ 4,02",1
19279788,10/7/2024,LOJA B,1517,Produto 91,Grupo 10,"R$ 2,17","R$ 1,26",1
19280048,10/7/2024,LOJA A,9509,Produto 343,Grupo 1,"R$ 1,33","R$ 0,67",1
19280173,10/7/2024,LOJA A,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19280229,10/7/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19280270,10/7/2024,LOJA B,6451,Produto 757,Grupo 5,"R$ 2,50","R$ 1,44",1
19280287,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19280338,10/7/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 16,67","R$ 15,75",4
19280491,10/7/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,67",1
19280491,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19280491,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19280555,10/7/2024,LOJA A,2987,Produto 1579,Grupo 5,"R$ 1,17","R$ 0,65",1
19280555,10/7/2024,LOJA A,1580,Produto 305,Grupo 18,"R$ 4,33","R$ 2,21",1
19280555,10/7/2024,LOJA A,1783,Produto 306,Grupo 5,"R$ 1,17","R$ 0,65",1
19280555,10/7/2024,LOJA A,9126,Produto 5512,Grupo 7,"R$ 2,50","R$ 1,48",1
19280600,10/7/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,15",1
19280617,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19280692,10/7/2024,LOJA A,1908,Produto 483,Grupo 5,"R$ 1,17","R$ 0,59",1
19280692,10/7/2024,LOJA A,242,Produto 211,Grupo 18,"R$ 4,33","R$ 2,53",1
19280710,10/7/2024,LOJA A,3456,Produto 274,Grupo 4,"R$ 4,17","R$ 3,94",1
19280748,10/7/2024,LOJA A,1696,Produto 5518,Grupo 12,"R$ 2,83","R$ 1,66",1
19280905,10/7/2024,LOJA A,137,Produto 93,Grupo 7,"R$ 1,17","R$ 1,50",1
19280905,10/7/2024,LOJA A,8729,Produto 98,Grupo 8,"R$ 1,50","R$ 0,76",1
19280905,10/7/2024,LOJA A,7309,Produto 152,Grupo 6,"R$ 0,83","R$ 0,44",1
19280924,10/7/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19280971,10/7/2024,LOJA B,7750,Produto 5523,Grupo 1,"R$ 6,66","R$ 3,54",2
19280989,10/7/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 3,00","R$ 3,00",2
19281026,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19281154,10/7/2024,LOJA A,2172,Produto 552,Grupo 6,"R$ 2,67","R$ 1,65",2
19281181,10/7/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19281201,10/7/2024,LOJA A,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,74",1
19281207,10/7/2024,LOJA A,8953,Produto 3280,Grupo 5,"R$ 1,33","R$ 0,71",1
19281207,10/7/2024,LOJA A,898,Produto 1746,Grupo 5,"R$ 1,33","R$ 0,71",1
19281236,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19281278,10/7/2024,LOJA B,1958,Produto 297,Grupo 4,"R$ 4,17","R$ 3,86",1
19281293,10/7/2024,LOJA A,1672,Produto 132,Grupo 5,"R$ 1,67","R$ 0,68",2
19281293,10/7/2024,LOJA A,1440,Produto 359,Grupo 18,"R$ 6,00","R$ 2,75",1
19281350,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19281401,10/7/2024,LOJA A,1440,Produto 359,Grupo 18,"R$ 6,00","R$ 2,75",1
19281537,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19281566,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 8,67","R$ 8,19",4
19281587,10/7/2024,LOJA A,1696,Produto 5518,Grupo 12,"R$ 2,83","R$ 1,66",1
19281715,10/7/2024,LOJA A,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19281840,10/7/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 3,99","R$ 2,11",2
19281840,10/7/2024,LOJA B,1225,Produto 5542,Grupo 19,"R$ 8,00","R$ 1,53",1
19281877,10/7/2024,LOJA B,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,73",1
19281877,10/7/2024,LOJA B,77,Produto 71,Grupo 4,"R$ 4,33","R$ 4,02",1
19281916,10/7/2024,LOJA A,9179,Produto 1707,Grupo 4,"R$ 3,58","R$ 3,38",1
19281977,10/7/2024,LOJA B,1786,Produto 5459,Grupo 5,"R$ 1,17","R$ 0,65",1
19281977,10/7/2024,LOJA B,4578,Produto 637,Grupo 6,"R$ 1,66","R$ 0,66",1
19281977,10/7/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19282026,10/7/2024,LOJA A,9420,Produto 222,Grupo 13,"R$ 4,67","R$ 2,37",2
19282026,10/7/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19282041,10/7/2024,LOJA A,1798,Produto 1716,Grupo 2,"R$ 2,83","R$ 1,83",1
19282041,10/7/2024,LOJA A,1990,Produto 439,Grupo 3,"R$ 6,67","R$ 5,30",2
19282058,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19282077,10/7/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,22",1
19282125,10/7/2024,LOJA A,9468,Produto 1296,Grupo 1,"R$ 4,33","R$ 2,48",1
19282125,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 41,67","R$ 39,35",5
19282125,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19282125,10/7/2024,LOJA A,1983,Produto 1885,Grupo 16,"R$ 11,67","R$ 9,78",3
19282125,10/7/2024,LOJA A,85,Produto 787,Grupo 16,"R$ 13,33","R$ 11,18",3
19282164,10/7/2024,LOJA A,109,Produto 1739,Grupo 16,"R$ 1,83","R$ 1,54",1
19282288,10/7/2024,LOJA A,109,Produto 1739,Grupo 16,"R$ 1,83","R$ 1,54",1
19282310,10/7/2024,LOJA B,1606,Produto 1765,Grupo 6,"R$ 1,66","R$ 0,75",1
19282310,10/7/2024,LOJA B,4578,Produto 637,Grupo 6,"R$ 1,66","R$ 0,66",1
19282324,10/7/2024,LOJA B,74,Produto 198,Grupo 4,"R$ 4,17","R$ 3,86",1
19282478,10/7/2024,LOJA B,3216,Produto 175,Grupo 7,"R$ 2,67","R$ 1,50",1
19282478,10/7/2024,LOJA B,7309,Produto 152,Grupo 6,"R$ 0,83","R$ 0,44",1
19282533,10/7/2024,LOJA A,77,Produto 71,Grupo 4,"R$ 4,33","R$ 4,02",1
19282560,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19282592,10/7/2024,LOJA B,2235,Produto 252,Grupo 6,"R$ 2,33","R$ 1,19",1
19282638,10/7/2024,LOJA B,1644,Produto 3716,Grupo 2,"R$ 5,99","R$ 3,47",2
19282638,10/7/2024,LOJA B,1927,Produto 807,Grupo 2,"R$ 5,99","R$ 3,47",2
19282638,10/7/2024,LOJA B,3179,Produto 1247,Grupo 2,"R$ 5,99","R$ 3,67",2
19282638,10/7/2024,LOJA B,3218,Produto 2073,Grupo 2,"R$ 5,99","R$ 3,67",2
19282654,10/7/2024,LOJA B,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,27",1
19282769,10/7/2024,LOJA A,38,Produto 2257,Grupo 8,"R$ 1,67","R$ 0,82",1
19282769,10/7/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,15",1
19282860,10/7/2024,LOJA A,2172,Produto 552,Grupo 6,"R$ 1,33","R$ 0,83",1
19282887,10/7/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,67",1
19282898,10/7/2024,LOJA B,4973,Produto 442,Grupo 10,"R$ 3,83","R$ 2,33",1
19282915,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19282957,10/7/2024,LOJA B,1962,Produto 61,Grupo 3,"R$ 6,67","R$ 4,51",3
19282971,10/7/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
19282971,10/7/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 2,01",1
19282975,10/7/2024,LOJA A,2541,Produto 3673,Grupo 5,"R$ 1,66","R$ 0,90",1
19282975,10/7/2024,LOJA A,3431,Produto 247,Grupo 3,"R$ 5,99","R$ 2,88",3
19282997,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19283055,10/7/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 8,67","R$ 7,87",2
19283075,10/7/2024,LOJA A,1889,Produto 142,Grupo 5,"R$ 0,83","R$ 0,39",1
19283075,10/7/2024,LOJA A,1609,Produto 5589,Grupo 4,"R$ 3,33","R$ 1,93",1
19283097,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19283326,10/7/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19283332,10/7/2024,LOJA B,9566,Produto 5592,Grupo 8,"R$ 3,33","R$ 1,96",1
19283336,10/7/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 8,67","R$ 8,03",4
19283348,10/7/2024,LOJA A,133,Produto 1898,Grupo 13,"R$ 1,71","R$ 0,68",1
19283348,10/7/2024,LOJA A,3421,Produto 114,Grupo 7,"R$ 0,62","R$ 0,91",2
19283525,10/7/2024,LOJA B,1834,Produto 20,Grupo 3,"R$ 3,66","R$ 2,04",1
19283540,10/7/2024,LOJA A,309,Produto 31,Grupo 3,"R$ 2,00","R$ 1,05",1
19283540,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19283568,10/7/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19283597,10/7/2024,LOJA B,1517,Produto 91,Grupo 10,"R$ 21,67","R$ 12,60",5
19283600,10/7/2024,LOJA A,1757,Produto 1743,Grupo 4,"R$ 2,67","R$ 2,52",1
19283600,10/7/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 2,01",1
19283655,10/7/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,08","R$ 2,91",1
19283655,10/7/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
19283753,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 4,33","R$ 4,09",2
19283790,10/7/2024,LOJA B,77,Produto 71,Grupo 4,"R$ 8,67","R$ 8,03",2
19283917,10/7/2024,LOJA A,1842,Produto 510,Grupo 4,"R$ 2,83","R$ 1,58",1
19284105,10/7/2024,LOJA A,128,Produto 9,Grupo 3,"R$ 1,66","R$ 0,87",1
19284146,10/7/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19284146,10/7/2024,LOJA B,67,Produto 1487,Grupo 6,"R$ 2,66","R$ 1,39",1
19284202,10/7/2024,LOJA A,13,Produto 1071,Grupo 18,"R$ 5,33","R$ 2,75",1
19284309,10/7/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,08","R$ 2,91",1
19284420,10/7/2024,LOJA A,137,Produto 93,Grupo 7,"R$ 2,50","R$ 1,50",1
19284420,10/7/2024,LOJA A,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,05",1
19284443,10/7/2024,LOJA B,9420,Produto 222,Grupo 13,"R$ 2,33","R$ 2,38",2
19284445,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19284598,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 6,50","R$ 6,14",3
19284598,10/7/2024,LOJA A,3191,Produto 192,Grupo 4,"R$ 3,08","R$ 2,91",1
19284610,10/7/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19284610,10/7/2024,LOJA B,8263,Produto 502,Grupo 3,"R$ 3,33","R$ 2,01",1
19284735,10/7/2024,LOJA A,1826,Produto 474,Grupo 2,"R$ 8,00","R$ 4,69",2
19285139,10/7/2024,LOJA A,110,Produto 1339,Grupo 8,"R$ 3,66","R$ 2,08",1
19285217,10/7/2024,LOJA B,10285,Produto 484,Grupo 4,"R$ 10,00","R$ 9,45",3
19285254,10/7/2024,LOJA B,2855,Produto 8,Grupo 3,"R$ 13,32","R$ 8,16",4
19285626,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19285626,10/7/2024,LOJA B,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,09",1
19285711,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19285829,10/7/2024,LOJA B,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19285844,10/7/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 4,33","R$ 4,02",2
19285844,10/7/2024,LOJA A,4548,Produto 22,Grupo 4,"R$ 3,25","R$ 3,07",1
19285855,10/7/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,11",1
19285859,10/7/2024,LOJA B,1955,Produto 183,Grupo 5,"R$ 0,83","R$ 0,39",1
19285859,10/7/2024,LOJA B,1677,Produto 4080,Grupo 12,"R$ 3,00","R$ 1,66",1
19285928,10/7/2024,LOJA A,10705,Produto 5634,Grupo 1,"R$ 2,83","R$ 1,39",1
19285993,10/7/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19286045,10/7/2024,LOJA B,90,Produto 383,Grupo 6,"R$ 1,66","R$ 0,75",1
19286045,10/7/2024,LOJA B,4578,Produto 637,Grupo 6,"R$ 1,66","R$ 0,66",1
19286089,10/7/2024,LOJA B,1969,Produto 30,Grupo 1,"R$ 1,00","R$ 0,28",1
19286089,10/7/2024,LOJA B,3095,Produto 3,Grupo 3,"R$ 2,83","R$ 1,58",1
19286121,10/7/2024,LOJA B,113,Produto 27,Grupo 4,"R$ 2,67","R$ 2,52",1
19286340,10/7/2024,LOJA A,1583,Produto 5641,Grupo 4,"R$ 6,67","R$ 4,94",1
19286340,10/7/2024,LOJA A,1842,Produto 510,Grupo 4,"R$ 2,83","R$ 1,58",1
19286366,10/7/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19286366,10/7/2024,LOJA B,1842,Produto 510,Grupo 4,"R$ 5,33","R$ 3,17",2
19286622,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19286622,10/7/2024,LOJA B,9248,Produto 193,Grupo 17,"R$ 18,33","R$ 15,00",1
19286622,10/7/2024,LOJA B,6539,Produto 1351,Grupo 11,"R$ 5,00","R$ 1,70",3
19286622,10/7/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 3,67","R$ 3,46",1
19286686,10/7/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,22",1
19286708,10/7/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,22",1
19286760,10/7/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19286806,10/7/2024,LOJA B,1672,Produto 132,Grupo 5,"R$ 0,83","R$ 0,34",1
19286806,10/7/2024,LOJA B,1962,Produto 61,Grupo 3,"R$ 6,67","R$ 4,51",3
19286837,10/7/2024,LOJA B,1834,Produto 20,Grupo 3,"R$ 7,33","R$ 4,08",2
19286880,10/7/2024,LOJA B,8908,Produto 411,Grupo 3,"R$ 2,66","R$ 1,67",1
19286880,10/7/2024,LOJA B,1931,Produto 2709,Grupo 16,"R$ 1,00","R$ 0,74",1
19286880,10/7/2024,LOJA B,1905,Produto 4939,Grupo 16,"R$ 1,00","R$ 0,74",1
19286943,10/7/2024,LOJA A,3133,Produto 1933,Grupo 3,"R$ 2,00","R$ 1,20",1
19286978,10/7/2024,LOJA A,10632,Produto 540,Grupo 1,"R$ 4,00","R$ 2,33",1
19286978,10/7/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19287029,10/7/2024,LOJA B,4548,Produto 22,Grupo 4,"R$ 6,50","R$ 6,14",2
19287045,10/7/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 41,67","R$ 39,35",5
19287308,10/7/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 41,67","R$ 39,38",5
19287308,10/7/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,22",1
19287407,10/7/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19287431,10/7/2024,LOJA A,298,Produto 109,Grupo 4,"R$ 6,17","R$ 5,82",2
19287520,10/7/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19287541,10/7/2024,LOJA A,3133,Produto 1933,Grupo 3,"R$ 3,99","R$ 2,41",2
19287541,10/7/2024,LOJA A,6729,Produto 2969,Grupo 5,"R$ 1,00","R$ 0,53",1
19287569,10/7/2024,LOJA A,1962,Produto 61,Grupo 3,"R$ 5,33","R$ 3,00",2
